id,submission_id,reference_answer,answer,model,bertscore_precision,bertscore_recall,bertscore_f1
SELF-031,SELF-031,Es regelte die Besteuerung von Vermögensübergängen (2008 für verfassungswidrig erklärt und aufgehoben).,"Das Gesetz enthält keine Bestimmung über die Erbschafts- und Schenkungssteuer. Die Rechtsprechung hat in diesem Zusammenhang eine Ausnahme gemacht, indem sie die Erbengemeinschaft als solche im Sinne von Art. 14 Abs. 2 EStG bezeichnete (BGE 96 I 305). Diese Auffassung ist mit dem Wortlaut des Gesetzes unvereinbar",Model 3 RAG,0.62871367,0.6805454,0.65360355
SELF-032,SELF-032,Es regelt die Erhebung von Einfuhr- und Ausfuhrabgaben beim Warenverkehr mit Drittstaaten.,"Die Bestimmungen des Zollgesetzes sind für die Ausübung des Steuerverfahrens massgebend. Die Steuerbehörden können sich in der Regel auf das Zollgesetz berufen (Art. 1 Abs. 2 lit. a ZG). Sie haben aber auch die Möglichkeit, eine andere Bestimmung des Zivilgesetzbuches anzuwenden, wenn sie sich auf diese verlassen oder wenn sie sich mit dem Zoll",Model 3 RAG,0.62449414,0.69286805,0.6569067
SELF-033,SELF-033,"Eine Abzugsteuer für Einkünfte aus Kapitalvermögen, die meist Endbesteuerungswirkung hat.","Die Kapitalertragsteuer ist eine Steuernorm, welche die Erträge von Aktien oder Vermögenswerten des Steuerpflichtigen in Form einer Steuerabgabe im Sinne von Art. 1 Abs. 2 KUVG erfasst. Die Kapitalertragsteuer wird durch die Steuerregelung des Bundesrates bestimmt. Sie ist nach dem Gesetz vom 30. Juni 1975 über",Model 3 RAG,0.6415798,0.7133985,0.6755858
SELF-034,SELF-034,"Abzugsfähige private Kosten wie Spenden, Kirchenbeitrag oder Steuerberatungskosten.","Die Ausgabe von Sonderausgaben ist nach dem Bundesgesetz vom 19. Dezember 2003 über die Besteuerung des Einkommens und der Erwerbstätigkeit (Einführungsgesetz [EG] 2003) geregelt. Die Ausgabe von Sonderausgaben ist in Art. 4 Abs. 1 lit. a EinfG geregelt: ""Der Bundesrat erlässt Bestimm",Model 3 RAG,0.5773415,0.64422554,0.60895246
SELF-035,SELF-035,Eine Gemeindeabgabe für öffentliche Veranstaltungen und Spielautomaten.,"Die Vergnügungsteuer beträgt 10% des Einkommens im Zeitraum von 24 Stunden (Art. 3 Abs. 1 lit. a VVG). Sie wird in der Regel durch das Bundesamt für Wirtschaft (BAW) erfasst. Die Vergnügungsteuer ist nur anwendbar, wenn der Ehegatte eines Steuerpflichtigen eine Tätigkeit als Steuerpflichtiger ausü",Model 3 RAG,0.58913326,0.66387206,0.62427366
SELF-036,SELF-036,Eine Abgabe der Unternehmen an die Gemeinde (3 % der Bruttolohnsumme).,Das Kommunalsteuergesetz enthält keine Bestimmungen über die Kommunalsteuer. Der Kanton Oesterreich hat in seiner Verfassungsmässigkeit eine besondere Regelung für die Kommunalsteuer vorgenommen (Art. 1 Abs. 2 des Bundesgesetzes vom 30. Juni 1974 über die Gemeinden [Gemeindegesetz; SR 131.21]). Die Kantone,Model 3 RAG,0.6102635,0.6654276,0.6366528
SELF-037,SELF-037,Das EStG i.V.m. speziellen Durchführungsverordnungen zu Kapitalerträgen.,"über das Steuerstrafverfahren, BGBl. I Nr. 111/2003 , in der jeweils geltenden Fassung.) Der Bundesrat hat die Anpassung der Rechtsprechung an die neue Rechtslage im Sinne von Art. 1 Abs. 2 lit. a Bst. b des Bundesgesetzes über die Änderung des Schweizerischen Steuerrechts vom 18. März",Model 3 RAG,0.62226516,0.65679765,0.63906527
SELF-038,SELF-038,Er wurde damals von 34 % auf 25 % gesenkt.,"1,34 Die Steuerverwaltung des Kantons Oesterreich (nachfolgend: Steuerverwaltung) hat am 17. Dezember 2006 eine Steuererklärung für das Jahr 2005 erstattet. Die Steuerpflichtige ist in Deutschland als Steuerpflichtigerin im Kanton Zürich verbleiben. Das Bundesamt für Steuern (BAST) hat am",Model 3 RAG,0.54928464,0.60205334,0.57445973
SELF-039,SELF-039,"Eine GmbH, bei der das Stammkapital in den ersten 10 Jahren nur 10.000 Euro (davon 5.000 bar) beträgt.","Die GMBH ""Light"", eine private Gesellschaft mit Sitz in Zürich, wurde am 10. Dezember 2003 durch das Bundesamt für Statistik als ""Einkaufsgesellschaft mit Sitz in Zürich"" eingetragen. Die GMBH ""Light"" hat im Rahmen ihrer Geschäftstätigkeit die Erstellung von Waren und Dienstleistungen an öffentlichen oder privaten Betrieben sowie Anlagen zur",Model 3 RAG,0.6237576,0.665094,0.64376295
SELF-040,SELF-040,Eine steuerliche Begünstigung für natürliche Personen mit betrieblichen Einkünften (Grundfreibetrag + investitionsbedingter GFB).,Der Gewinnfreibetrag beträgt 5% des Steueraussons. Der Beschwerdeführer hat sich in der Schweiz als Steuerpflichtige begeben. Er ist daher für die Ausführung von Steuersachen im Sinne von Art. 29 Abs. 3 StHG verantwortlich (Art. 46 Abs. 1 lit. a StHG). Die Steuerbehörden haben ihm eine entsprechende Aufgabe z,Model 3 RAG,0.6253913,0.6780453,0.6506548
SELF-041,SELF-041,"Einkünfte aus freiberuflichen Tätigkeiten (Ärzte, Anwälte) und sonstigen selbstständigen Leistungen.",umente zur Änderung der Einkommenssteuer 2022 1. Die Einkommenssteuer ist auf den Einkommensvergleichsablauf anwendbar. 2. Der Einkommenssteuer ist auf den Einkommensvergleichsablauf anwendbar. 3. Das Einkommensteuerrecht gilt auch für die Einkommenssteuer. 4. Die Einkomm,Model 3 RAG,0.56350946,0.6012374,0.5817624
SELF-042,SELF-042,Durch Betriebsvermögensvergleich (Bilanzierung).,Die Gewinn- und Verlustbemessung ist durch das EStG selbst bestimmt (§ 29 EStG). Sie entspricht dem Grundsatz der Wirtschaftsfreiheit (Art. 35 BV) und ist in einem gewissen Rahmen festgelegt (BGE 107 Ib 68 E. 2a S. 70; BGE 106 Ib 123 E. 2c,Model 3 RAG,0.57224524,0.7332756,0.64282924
SELF-043,SELF-043,"Einkünfte aus einer selbstständigen, nachhaltigen Tätigkeit mit Gewinnabsicht, die kein freier Beruf ist.","Die Einkünfte aus Gewerbebetrieb sind diejenigen, die im Betriebe des Steuerpflichtigen liegen. Sie werden in der Regel als Vermögensvermögen geregelt. Die Einkünfte aus Gewerbebetrieb können auch von anderen Personen erzielt werden. Sie fallen daher nicht unter das Steuerrecht des Bundes. Es handelt sich um eine Steuersubstanz, die dem Steuerpflichtigen zuste",Model 3 RAG,0.6247357,0.68760955,0.65466654
SELF-044,SELF-044,"Bezüge aus einem bestehenden oder früheren Dienstverhältnis (Löhne, Gehälter, Pensionen).","1. Die Einkünfte aus nichtselbstständiger Arbeit sind nach § 25 Abs. 3 EStG in der Regel als ""Einkommen aus selbstständiger Tätigkeit"" zu qualifizieren. 2. Der Begriff des Einkommens ist im Gesetz nur für die Einkünfte aus selbstständiger Arbeit geregelt. Er gilt auch für die Einkünfte aus nichtselbstständiger Arbeit. Das Bundes",Model 3 RAG,0.5922402,0.630897,0.61095774
SELF-045,SELF-045,"Das Einkommen, das der Steuerpflichtige innerhalb eines Kalenderjahres bezogen hat.","Die sachliche Steuerpflicht nach § 2 EStG besteht darin, dass der Steuerpflichtige für die Erhebung des Steuersatzes und die Auszahlung der Steuern verantwortlich ist (§ 1 Abs. 1 EStG). Der Steuerpflichtige hat sich in der Regel zur Erhebung des Steuersatzes und zur Auszahlung der Steuern zu entscheiden (§ 3 Abs. 1",Model 3 RAG,0.6468523,0.7168326,0.68004686
SELF-046,SELF-046,"Nein, Aufwendungen für den Haushalt und die Lebensführung sind grundsätzlich nicht abzugsfähig (Abzugsverbot).","1 Absatz 1 Körperschaftsteuergesetz 1988 § 11 - Bundesrecht konsolidiert, tagesaktuelle Fassung Seite 11 Der Bundesgesetzgeber hat in Art. 1 Abs. 1 lit. a Körperschaftsteuergesetz 1988 eine neue Fassung geschaffen, welche das Bundesrecht konsolidiert hat. Die Änderung ist mit dem",Model 3 RAG,0.57532144,0.6146451,0.5943335
SELF-047,SELF-047,"Ein Vertrag, bei dem sich jemand zur persönlichen Arbeitsleistung gegen Entgelt für eine gewisse Zeit verpflichtet.","über das Steuerstrafverfahren, BGBl. I Nr. 111/2003 , in der jeweils geltenden Fassung.) Der Bundesrat hat die Anpassung der Rechtsprechung an die neue Rechtslage im Sinne von Art. 1 Abs. 2 lit. a Bst. b des Bundesgesetzes über die Änderung des Schweizerischen Steuerrechts vom 18. März",Model 3 RAG,0.5680279,0.6216645,0.5936371
SELF-048,SELF-048,Es gilt ein angemessenes Entgelt als vereinbart (§ 1152 ABGB).,"Das Entgelt ist nach dem Vertragsabschluss in der Regel von der Partei, welche das Recht anwendet (Art. 1 Abs. 2 des Bundesgesetzes über die Steuern und Finanzierung der Kantone vom 30. Juni 1974 [StG; SR 642.1]). Die Parteien haben sich somit über die Höhe des Entgelts zu befassen. Die Beschwerdeführ",Model 3 RAG,0.64518243,0.7244457,0.68252045
SELF-049,SELF-049,Die Verpflichtung zur Herstellung eines Werkes gegen Entgelt (Erfolgshaftung).,".at/eli/bgbl/1987/309/P2/NOR12049298 Subject: Der Begriff ""grundstück"" ist heute unbestimmbar. Die Bestimmung über das Grundstück wird durch die Änderung des Bundesbeschlusses vom 17. Juli 1987 über die Erhebung von Grossguthaben (GRG) 1987 § 2, tagesakt",Model 3 RAG,0.5769334,0.680936,0.6246351
SELF-050,SELF-050,"Personen, die in einem Verhältnis persönlicher und wirtschaftlicher Abhängigkeit gegen Entgelt beschäftigt sind.","Die in Art. 1 Abs. 2 lit. a ASVG genannten Personen. Der Beschwerdeführer ist eine Person, die sich als Dienstnehmer im Sinne des ASVG § 4 bezeichnet. Er hat sich in der Schweiz als Dienstmann oder Dienstpflichtige betätigt (Art. 3 ASVG). Der Beschwerdeführer ist daher als Dienstnehmer im Sinne des ASVG § 4 zu betrachten",Model 3 RAG,0.5992488,0.6451582,0.62135667
SELF-051,SELF-051,"Natürliche Personen, die Mitglieder der Wirtschaftskammer sind (Gewerbetreibende).","über das Steuerstrafverfahren, BGBl. I Nr. 111/2003 , in der jeweils geltenden Fassung.) Der Bundesrat hat die Anpassung der Rechtsprechung an die neue Rechtslage im Sinne von Art. 1 Abs. 2 lit. a Bst. b des Bundesgesetzes über die Änderung des Schweizerischen Steuerrechts vom 18. März",Model 3 RAG,0.5842247,0.6365521,0.60926694
SELF-052,SELF-052,"Sobald der Tatbestand verwirklicht ist, an den das Gesetz die Steuerpflicht knüpft (§ 21 BAO).","über das Steuerstrafverfahren, BGBl. I Nr. 111/2003 , in der jeweils geltenden Fassung.) Der Bundesrat hat die Anpassung der Rechtsprechung an die neue Rechtslage im Sinne von Art. 1 Abs. 2 lit. a Bst. b des Bundesgesetzes über die Änderung des Schweizerischen Steuerrechts vom 18. März",Model 3 RAG,0.6485273,0.6619972,0.6551931
SELF-053,SELF-053,Die Abgabenbehörden haben die tatsächlichen Verhältnisse von Amts wegen zu ermitteln.,".at/eli/bgbl/1987/309/P2/NOR12049298 Subject: Der Begriff ""grundstück"" ist heute unbestimmbar. Die Bestimmung über das Grundstück wird durch die Änderung des Bundesbeschlusses vom 17. Juli 1987 über die Erhebung von Grossguthaben (GRG) 1987 § 2, tagesakt",Model 3 RAG,0.56360674,0.6714206,0.61280775
SELF-054,SELF-054,"Einnahmen und Ausgaben sind in dem Kalenderjahr anzusetzen, in dem sie zugeflossen bzw. geleistet wurden.","Das Zufluss-Abflussprinzip ist eine Regelung des Steuergesetzes, welche die Steuerpflichtigen in ihrer Steuererklärung festlegen müssen. Es bestimmt, dass die Steuerforderungen für die verschiedenen Steuerberechtigten im Zusammenhang mit dem Steuersatz und dem Steuerjahr festgelegt werden. Die Steuerforderungen sind dann zu erheben, wenn die Steuerforderungsregel",Model 3 RAG,0.62320584,0.67093736,0.64619136
SELF-055,SELF-055,"Dazu gehören z.B. Renten, dauernde Lasten, Kirchenbeiträge und Steuerberatungskosten.",Die Ausgabe von Ertrags- und Kapitalgewinnen ist als Sonderausgabe zu betrachten. Der Beschwerdeführer hat sich in der Schweiz für eine Steuernachzahlung entschieden. Der Beschwerdegegner hat ihm einen solchen Antrag gestellt. Das Bundesgericht hat die Frage des Steuersubjekts im Sinne von Art. 29 Abs. 3 StGB bejaht (BGE,Model 3 RAG,0.60799354,0.6769297,0.64061236
SELF-056,SELF-056,"Z.B. Arbeitslosengeld, Beihilfen nach dem FLAG oder bestimmte Trinkgelder.","Die Bezüger von Einkünften, die in einem anderen Kanton als im Kanton des Veräusserungs- oder Erwerbsverhältnisses erworben werden, sind nach § 3 Abs. 1 EStG von der Einkommenssteuer befreit. Die Einkünfte, die in einem anderen Kanton als im Kanton des Veräusserungs- oder Erwerbsverhältnisses erworben",Model 3 RAG,0.57304543,0.6229899,0.59697485
SELF-057,SELF-057,"Geld oder geldwerte Vorteile, die dem Steuerpflichtigen im Rahmen der Einkunftsarten zufließen.",".at/eli/bgbl/1987/309/P2/NOR12049298 Subject: Der Begriff ""grundstück"" ist heute unbestimmbar. Die Bestimmung über das Grundstück wird durch die Änderung des Bundesbeschlusses vom 17. Juli 1987 über die Erhebung von Grossguthaben (GRG) 1987 § 2, tagesakt",Model 3 RAG,0.56106645,0.6267184,0.59207803
SELF-058,SELF-058,Eine vereinfachte Gewinnermittlung durch Abzug eines Prozentsatzes vom Umsatz als Betriebsausgaben.,umente zur Änderung der Einkommenssteuer 2022 1. Die Einkommenssteuer ist auf den Einkommensvergleichsablauf anwendbar. 2. Der Einkommenssteuer ist auf den Einkommensvergleichsablauf anwendbar. 3. Das Einkommensteuerrecht gilt auch für die Einkommenssteuer. 4. Die Einkomm,Model 3 RAG,0.5938488,0.6443916,0.6180886
SELF-059,SELF-059,"Natürliche Personen, die im Inland einen Wohnsitz oder ihren gewöhnlichen Aufenthalt haben.","Diejenigen Personen, die in Deutschland wohnen. Der Beschwerdeführer hat sich im Rahmen des Bundesgesetzes über das Steuerrecht vom 20. Juni 1974 (BüG) als Hilfsassistent für die Anwendung des Steuergesetzes zur Verfügung gestellt. Er hat sich mit dem Steuersatz von 5 % angeschlossen. Der Beschwerdegegner ist eine Schweizerische Staatsange",Model 3 RAG,0.593338,0.67234623,0.63037616
SELF-060,SELF-060,"Ein Absetzbetrag für Steuerpflichtige mit Kindern, wenn der Partner nur geringe Einkünfte hat.",umente zur Änderung der Einkommenssteuer 2022 1. Die Einkommenssteuer ist auf den Einkommensvergleichsablauf anwendbar. 2. Der Einkommenssteuer ist auf den Einkommensvergleichsablauf anwendbar. 3. Das Einkommensteuerrecht gilt auch für die Einkommenssteuer. 4. Die Einkomm,Model 3 RAG,0.59187675,0.6402197,0.6150998
SELF-061,SELF-061,"Bücher und Aufzeichnungen müssen formell und materiell richtig, vollständig und zeitgerecht sein.","Die Bestimmungen über die Buchführung sind im RIS-Konzept nicht vorgesehen. Der Beschwerdeführer hat sich in der Schweiz als Hilfsperson des Steuerverfassers zur Diskussion gestellt. Er ist damit verpflichtet worden, die Buchführung der Steuerbehörden zu unterstützen. Der Beschwerdeführer hat sich auch mit dem Verfahrensrecht befasst. Er ist dabei aber nicht in der Lage, die Buch",Model 3 RAG,0.59608316,0.6363574,0.61556226
SELF-062,SELF-062,Regelungen zur Entgeltfortzahlung im Krankheitsfall (wichtig für Lohnsteuerberechnung).,".at/eli/bgbl/1987/309/P2/NOR12049298 Subject: Der Begriff ""grundstück"" ist heute unbestimmbar. Die Bestimmung über das Grundstück wird durch die Änderung des Bundesbeschlusses vom 17. Juli 1987 über die Erhebung von Grossguthaben (GRG) 1987 § 2, tagesakt",Model 3 RAG,0.5725129,0.64438534,0.6063267
SELF-063,SELF-063,Sie ist wie normaler Arbeitslohn zu versteuern (Einkünfte aus nichtselbstständiger Arbeit).,umente zur Änderung der Einkommenssteuer 2022 1. Die Einkommenssteuer ist auf den Einkommensvergleichsablauf anwendbar. 2. Der Einkommenssteuer ist auf den Einkommensvergleichsablauf anwendbar. 3. Das Einkommensteuerrecht gilt auch für die Einkommenssteuer. 4. Die Einkomm,Model 3 RAG,0.6072348,0.6430395,0.6246245
SELF-064,SELF-064,"Ja, es fallen Dienstnehmer- und Dienstgeberanteile zur SV an.",Ja. Der Beschwerdeführer ist in der Schweiz als Ausländerin mit Wohnsitz in Deutschland verheiratet. Er hat eine Ehefrau im Kanton Zürich wohnhaft. Die Ehe wurde am 19. Juni 2003 abgeschlossen. Der Ehemann ist seit dem 15. September 2004 in der Schweiz tätig. Am 17. Dezember 200,Model 3 RAG,0.5855881,0.645989,0.6143074
SELF-065,SELF-065,Die Anpassung der Grenzbeträge des Einkommensteuertarifs an die Inflation (Abschaffung kalte Progression).,"Das Gesetz enthält keine Bestimmungen über das Abkommen zwischen der Schweiz und Oesterreich über die Rechtsprechung (RS 0.341.936.7). Es gibt keinen Anlass, diese Bestimmung zu erlassen. Der Bundesrat hat in Art. 8 Abs. 1 des Entwurfs für eine neue Rechtspflegeordnung vom 20. November 2019 (BBl 2",Model 3 RAG,0.611426,0.6561527,0.63300025
SELF-066,SELF-066,"Die Bewertung von nicht in Geld bestehenden Vorteilen (z.B. Dienstwohnung, Privatnutzung Firmen-KFZ).",".at/eli/bgbl/1987/309/P2/NOR12049298 Subject: Der Begriff ""grundstück"" ist heute unbestimmbar. Die Bestimmung über das Grundstück wird durch die Änderung des Bundesbeschlusses vom 17. Juli 1987 über die Erhebung von Grossguthaben (GRG) 1987 § 2, tagesakt",Model 3 RAG,0.5775002,0.6600205,0.616009
SELF-067,SELF-067,Die CO2-Bepreisung und gleichzeitige Entlastung durch den regionalen Klimabonus.,Die Ökostimme wird durch eine steuerspezifische Ausgleichung in Form von Steuern für die Erzeugnisse des Ökostimmens (Ergänzung des Bundessteuerabgaben) und für die Erzeugnisse des Ökostimmens (Bereinigung des Bundessteuerabgaben) errechnet. Die Steuerpflichtige kann sich bei der Berechnung der Ökostimmen auf die Steuer,Model 3 RAG,0.6100902,0.696108,0.6502668
SELF-068,SELF-068,Dass pro Homeoffice-Tag bis zu 3 Euro (max. 300 Euro/Jahr) steuerfrei vom Arbeitgeber gezahlt werden können.,Die Ausgleichskasse hat die Auszahlung an das Bundesamt für Polizeiwesen (BAP) verweigert. Der BAP ist in der Folge mit dem Bundesrat eine Verordnung über die Auszahlung von Auslagen im Ausland vom 18. Dezember 2003 (AS 2004 S. 5697 ff.) eingereiht. Diese Bestimmung regelt die Auszahlung von,Model 3 RAG,0.6017697,0.6285122,0.61485034
SELF-069,SELF-069,Eine 5%ige Steuer auf Onlinewerbung von großen Tech-Konzernen in Österreich.,"Die Digitalsteuer ist eine Steuernachzahlungsform, die durch die Verwendung von elektronischer Datenverarbeitung (e.g. via das Internet) oder durch die Übertragung von Daten an einen Dritten erfolgt. Die Steuer wird in einem bestimmten Zeitraum nach dem Gesamtbetrag des veranlagten Betrages erhoben. Sie kann auch im Rahmen einer Steuerpflichterhebung erfasst werden. Der",Model 3 RAG,0.6353177,0.68074596,0.6572477
SELF-070,SELF-070,Seit 1. April 2017 muss jede Registrierkasse über einen Manipulationsschutz (Signatur) verfügen.,"ländischen Vertriebsunternehmen in das Drittlandsgebiet begibt (§ 3 Abs. 8). 2. Die Lohnveredlung ist nach dem Wortlaut des Gesetzes unabhängig davon, ob der Unternehmer den Gegenstand im Drittlandsgebiet befördert oder versendet, als solche zu betrachten. Das Bundesgericht hat diese Auffassung bestätigt (BGE 120 II",Model 3 RAG,0.59150106,0.62944865,0.60988516
