id,answer,retrieved_sources,retrieved_refs,retrieved_context;;;;;;;;;;;;;;;;;;;;
EStG-23-013,Die Beschreibung passt eher zu einer private Vermö gensverwaltung als zu einem Gewerbe betrieb gemäß §§ 23-24 EStG.,nothing_found,nothing_found,nothing_found;;;;;;;;;;;;;;;;;;;;
"EStG-23-014,""Ja, solche Einkünften können als Einküsse aus Gewerbeanstiegung gemäß §23 EinstG eingestuft werden."",nothing_found,nothing_found,nothing_found";;;;;;;;;;;;;;;;;;;;
"EStG-23-015,""Diese Tätigkeit ist eher als Gewerbesatz als private Vermögensverwaltung einzusteufen, da der Verkauf regelmäßiger und mit dem Ziel eines kontinuierlichen Gewinns erfolgt."",nothing_found,nothing_found,nothing_found";;;;;;;;;;;;;;;;;;;;
"EStG-23-016,""Ja, solche Umstände können einen Gewerbebereich nach § 24 Abs. 1 EStG begründen, wenn der Betrieb regelmäßig und kontinuierlich durchgeführt wird."",nothing_found,nothing_found,nothing_found";;;;;;;;;;;;;;;;;;;;
"EStG-23-017,""Ja, dieser Betrieb liegt gemäß §23 E-StG vor, da der Student regelmäßige Verkäufe von limitierten Produkten ohne eigene Herstellung durchführt."",nothing_found,nothing_found,nothing_found";;;;;;;;;;;;;;;;;;;;
"EStG-23-018,""Ja, der beschriebene Betrieb entspricht dem Definition des Gewerbes gemäß §23 Einkommensteuergesetz (EStG)."",nothing_found,nothing_found,nothing_found";;;;;;;;;;;;;;;;;;;;
"EStG-23-019,""Diese Tätigkeit ist eher als Privatvermögensverwalter tätig, da der IT-Beruf das Hauptberufsfeld bildet, nicht als Gewerbeanstalter gemäß §23 Einstehungs-Gesetz."",nothing_found,nothing_found,nothing_found";;;;;;;;;;;;;;;;;;;;
"EStG-23-020,""Diese Tätigkeit passt eher zum Gewerbe als zur Vermögensvernunft im Sinne des § 24 EStG, da sie kontinuierliche Handelsaktivitäten mit einem gewissen Betrug gegenüber Kunden beinhaltet."",nothing_found,nothing_found,nothing_found";;;;;;;;;;;;;;;;;;;;
"EStG-23-021,""Ja, solche Zinsen fallen als Zinseinnahmen im Sinne des Finanzmarktaufschlusses ein."",nothing_found,nothing_found,nothing_found";;;;;;;;;;;;;;;;;;;;
"EStG-23-022,""Nein, das ist nicht korrekt gemäß den Vorschriften des ÖG-Gesellschaftsrechts."",nothing_found,nothing_found,nothing_found";;;;;;;;;;;;;;;;;;;;
"EStG-23-023,""Nein, der OG-Geselleschafter kann das Gehalt nicht über die Lohntaxe abrechnen, da es sich um eine Bezahlung innerhalb des Unternehmens handelt."",nothing_found,nothing_found,nothing_found";;;;;;;;;;;;;;;;;;;;
"EStG-23-024,""Nein, der Veräußerungsprofit muss nicht als Gewerbeertrag versteuert werden, wenn der Verkäufer in Pension geht."",nothing_found,nothing_found,nothing_found";;;;;;;;;;;;;;;;;;;;
"EStG-23-025,""Ja, der Vermietung von 8 Eigentschaftswohnungen nachhaltig, selbstständig und mit Absicht auf Gewinn kann als Gewerbeleistung nach § 19 Abs. 1 Nr. 4 UStG gerechnet werden."",nothing_found,nothing_found,nothing_found";;;;;;;;;;;;;;;;;;;;
"EStG-23-026,""Nein, der Gewinnanteilsstatus eines Kommanditisten hängt nicht von seiner Aktivität ab, sondern von den Geschäftszielen und Art der Unternehmung."",nothing_found,nothing_found,nothing_found";;;;;;;;;;;;;;;;;;;;
"EStG-23-027,""Nein, der Verkauf von alten Möbeln auf einem Flohrmarkt liegt nicht unter dem Gewerbe nach § 1 Absatz 1 Satz 2 des Gewerbeaufsichtsgesetzes."",nothing_found,nothing_found,nothing_found";;;;;;;;;;;;;;;;;;;;
"EStG-23-028,""Ja, solche Einkünfte sind als sonstige Einkommen zu kategorisieren."",nothing_found,nothing_found,nothing_found";;;;;;;;;;;;;;;;;;;;
"EStG-23-029,""Nein, eine solche Tätigkeit ohne spezifische rechtliche Bestimmungen wie Einrichtung eines Gewerbes oder Vertragsabschluss mit Kunden ist nicht automatisch ein Vermögensschaffender Gewerbe nach § 30 Abs. 1 Z 1 UStG."",nothing_found,nothing_found,nothing_found";;;;;;;;;;;;;;;;;;;;
"EStG-23-030,""Ja, das fällt unter § 31a Absatz 1 Buchstabe a EStG, da der stiller Geselleschafter Gewinne aus einer gewerblichen Tätigkeit erzielt."",nothing_found,nothing_found,nothing_found";;;;;;;;;;;;;;;;;;;;
"EStG-23-031,""Nein, der Einzelunternehmer muss den allfälligen aufgabegenuß nicht steuernden, da der Betrieb nicht verkauft wurde."",nothing_found,nothing_found,nothing_found";;;;;;;;;;;;;;;;;;;;
"EStG-23-032,""Ja, beide müssen ihre Gewinnteile nach § 23 der EStG versteuert haben."",nothing_found,nothing_found,nothing_found";;;;;;;;;;;;;;;;;;;;
"EStG-23-033,""Nein, der Fotograf liegt falsch, da die Nachhaltigkeit und Gewinnabsichtig eine gewerbliche Charakteristik sind, was den Beruf als gewerblicher betrachtet."",nothing_found,nothing_found,nothing_found";;;;;;;;;;;;;;;;;;;;
"EStG-23-034,""Nein, der IT-Beratendeutung als ausschließlich selbstständiger Berater ohne Gewerbeeinschränkungen gilt nicht, wenn er regelmäßige Gewinne erwirtschaftet."",nothing_found,nothing_found,nothing_found";;;;;;;;;;;;;;;;;;;;
"EStG-23-035,""Ja, der Gewinnanteils eines Kommanditisten fallen unter § 19 Abs. 4 des Finanzmarktaufsichtsrechts (FARe), nicht aber direkt unter § 58a des GmbHG."",nothing_found,nothing_found,nothing_found";;;;;;;;;;;;;;;;;;;;
"EStG-23-036,""Ja, solche Leistungen sind im Allgemeinen nicht als Beteiligkeit am allgemein wirtschaftlichen Betrieb gezählt."",nothing_found,nothing_found,nothing_found";;;;;;;;;;;;;;;;;;;;
"EStG-23-037,""Nein, der Journalist könnte trotz seiner Schreibtätigkeit als freiberuflicher Autor auch einen Gewerbebesitz haben, wenn die Arbeit regelmäßig und kontinuierlich erfolgt."",nothing_found,nothing_found,nothing_found";;;;;;;;;;;;;;;;;;;;
"EStG-23-038,""Nein, der Status als Einzelhandelnder unter Einzelfertigung bedeutet nicht automatisch einen Gewerbeplatz."",nothing_found,nothing_found,nothing_found";;;;;;;;;;;;;;;;;;;;
"EStG-23-039,""Ja, Einkünften aus der ordinierten Praxis liegen Einkunftsarten aus Gewerbeanstalten vor."",nothing_found,nothing_found,nothing_found";;;;;;;;;;;;;;;;;;;;
"EStG-23-040,""Nein, der Verkauf von Produkten im Hofladen fällt nicht unter Land-und Forstwirtschafterleitzahlung, sondern unter Handel und Gewerbe gemäß § 25 AO."",nothing_found,nothing_found,nothing_found";;;;;;;;;;;;;;;;;;;;
"EStG-23-041,""Nein, die Einküsse sind nicht als Einküneit aus Gewerbebetrüb zu werten."",nothing_found,nothing_found,nothing_found";;;;;;;;;;;;;;;;;;;;
"EStG-23-042,""Nein, der Kletterpark liegt außerhalb der Definition von Innen- und Außenlandwirtschaftsleistungen, da er nicht als direkter Anbau oder Nutzung des Grundstücks gilt."",nothing_found,nothing_found,nothing_found";;;;;;;;;;;;;;;;;;;;
"EStG-23-043,""Nein, die Berufsausübung als selbstständige Diplomkrankenschwester im Bereich Kosmetik und Fußpflege unterliegt nicht den Medizinsteuergesetzen, sondern dem Gewerbeabgabenrecht."",nothing_found,nothing_found,nothing_found";;;;;;;;;;;;;;;;;;;;
"EStG-23-044,""Ja, solche Einkünste sind als Vermietungssätze und Verpachten zu bezeichnen."",nothing_found,nothing_found,nothing_found";;;;;;;;;;;;;;;;;;;;
"EStG-23-045,""Nein, der Betrieb liegt nicht nach § ２３ EStG (Österreichs Einkommensteuergesetz) vor, da es kein gewerblicher Charakter hat."",nothing_found,nothing_found,nothing_found";;;;;;;;;;;;;;;;;;;;
"EStG-23-046,""Seine Gewinnanteil sollte als Einkunftsbeitrag aus Kapitalanlage (Gewerbebetriebszweig) zu versteuen, da er am Stillen Vermögenswert des Unternehmens betraut ist."",nothing_found,nothing_found,nothing_found";;;;;;;;;;;;;;;;;;;;
"EStG-23-047,""Nein, die Zinsen sind nicht als Einkünften aus Gewerbeeinnahmen nach § 30a Abs. 1 Nr. 2 E-StG zu betrachten."",nothing_found,nothing_found,nothing_found";;;;;;;;;;;;;;;;;;;;
"EStG-23-048,""Ja, der Hobbygärtlner erfüllt das Merk mal der Beteilig un g am allgemein en wirtschaftlichen V erh kn."",nothing_found,nothing_found,nothing_found";;;;;;;;;;;;;;;;;;;;
"EStG-23-049,""Ja, solche Einnahmen könnten im Gewerbefall als Nebenverdienst betrachtet werden, abhängig von den genauen Umständen und rechtlichen Voraussetzungen."",nothing_found,nothing_found,nothing_found";;;;;;;;;;;;;;;;;;;;
"EStG-23-050,""Nein, der Unternehmer hat nicht recht, da seine Geschäftsbedingungen durch den Franchising nur beschränkt von der § 24 EStG als selbständiger Gewerkschafter gesehen werden können."",nothing_found,nothing_found,nothing_found";;;;;;;;;;;;;;;;;;;;
"EStG-23-051,""Ja, die Einmalartigkeit des Events reduziert den Anspruch auf nachhaltige Geschäftspraktiken im gewöhnlichen Sinne."",nothing_found,nothing_found,nothing_found";;;;;;;;;;;;;;;;;;;;
"EStG-23-052,""Nein, diese Einkünste fallen nicht unter Einkünften aus Gewerbebeteiligung nach § 30 Abs. 1 Nr. 4 EStG."",nothing_found,nothing_found,nothing_found";;;;;;;;;;;;;;;;;;;;
"EStG-23-053,""Ja, solche Tätigkeiten können als Gewerbeanstiegung klassifiziert werden, wenn sie regelmäßiger Natur sind und nicht nur sporadisch erfolgen."",nothing_found,nothing_found,nothing_found";;;;;;;;;;;;;;;;;;;;
"EStG-23-054,""Nein, kann er diese Einnahmen nicht als Lohnsteuerungsgelder geltend gemacht werden lassen."",nothing_found,nothing_found,nothing_found";;;;;;;;;;;;;;;;;;;;
"EStG-23-055,""Ja, die Zahlungen sind Einkünften aus Gewerbeeinnahmen zuordnungswidrig, da der Verkäufer nicht mehr selbst tätig ist."",nothing_found,nothing_found,nothing_found";;;;;;;;;;;;;;;;;;;;
"EStG-23-056,""Dies fällt unter Gewerbegebiete als Unternehmungsart """"Tierhaltung und Verkäufer von Haustieren""""."",nothing_found,nothing_found,nothing_found";;;;;;;;;;;;;;;;;;;;
"EStG-23-057,""Nein, der Student kann nicht als Erfinder Einkünste aus dem Verkauf des Zauberwurfels erwarten, da er keinen Patentantrag gestellt hat."",nothing_found,nothing_found,nothing_found";;;;;;;;;;;;;;;;;;;;
"EStG-23-058,""Ja, der Gewerbefall liegt vor, da der Betrieb mit Beschäftigung von Angestellten besteht, unabhängig vom eigentlichen Tätigkeitserwerb des Unternehmensinhabers."",nothing_found,nothing_found,nothing_found";;;;;;;;;;;;;;;;;;;;
"EStG-23-059,""Ja, solche Umstände können einen Gewerbeeintrag nach § 39 Abs. 4 EStG begründen, da der Großteil des Umsatzes aus dem Charterverdienst stammt."",nothing_found,nothing_found,nothing_found";;;;;;;;;;;;;;;;;;;;
"EStG-23-060,""Nein, der Erlös aus dem Verkauf des Kommanditenteils ist als Vermögensveränderung zu steuernd, nicht als privates Vermögenserwerbsgeschäft."",nothing_found,nothing_found,nothing_found";;;;;;;;;;;;;;;;;;;;
"SELF-001,Keine sicherge Answer im Kontext finden. | SELF.txt | § 2,SELF.txt,§ 2,""Selbständige Arbeit (§ 2 Abs. 3 Z 2) § 22. Einkünfte aus selbständiger Arbeit sind: 1. Einkünfte aus freiberuflicher Tätigkeit. Zu diesen Einkünften gehören nur a) Einkünfte aus einer wissenschaftlichen, künstlerischen, schriftstellerischen, unterrichtenden oder erzieherischen Tätigkeit. Dazu zählen auch Einkünfte aus Stipendien für eine der genannten Tätigkeiten, wenn diese wirtschaftlich einen Einkommensersatz darstellen und keine Einkünfte aus nichtselbständiger Arbeit sind. Stipendien stellen keinen wirtschaftlichen Einkommensersatz dar, soweit sie jährlich insgesamt nicht höher sind als die Studienbeihilfe nach Selbsterhalt gemäß § 31 Abs. 4 des Studienförderungsgesetzes 1992. Die Befreiung gemäß § 3 Abs. 1 Z 3 lit. e bleibt davon unberührt. b) Einkünfte aus der Berufstätigkeit der – staatlich befugten und beeideten Ziviltechniker oder aus einer unmittelbar ähnlichen Tätigkeit sowie aus der Berufstätigkeit der – Ärzte, Tierärzte und Dentisten,""";;;;;;;;;;;;;;;;;;;;
SELF-002,Keine sicherge Answer im Context gefunden. | SELF.txt | § 22 EStG,SELF.txt,§ 22 EStG,EStG § 22 SELF;;;;;;;;;;;;;;;;;;;;
"SELF-003,Keine sichene Antwort im Kont-ext gefunden. | SELF.txt | nothing_found,SELF.txt,nothing_found,""Der Bundesminister für Finanzen wird ermächtigt, die Höhe des geldwerten Vorteils aus der privaten Nutzung eines zur Verfügung gestellten Kraftfahrzeuges, Kraftrades oder Fahrrades mit Verordnung festzulegen sowie in der Verordnung im Interesse ökologischer Zielsetzungen Ermäßigungen und Befreiungen vorzusehen. 3. Gewinnanteile der Gesellschafter von Gesellschaften, bei denen die Gesellschafter als Mitunternehmer anzusehen sind, sowie die Vergütungen, die die Gesellschafter von der Gesellschaft für ihre Tätigkeit im Dienste der Gesellschaft oder für die Hingabe von Darlehen oder für die Überlassung von Wirtschaftsgütern bezogen haben. Voraussetzung ist jedoch, daß – die Tätigkeit der Gesellschaft ausschließlich als selbständige Arbeit anzusehen ist und""";;;;;;;;;;;;;;;;;;;;
"SELF-004,Keine sicherge Answer im Kontext finden. | SELF.txt | § 25,SELF.txt,§ 25,""– die Tätigkeit der Gesellschaft ausschließlich als selbständige Arbeit anzusehen ist und – jeder einzelne Gesellschafter im Rahmen der Gesellschaft selbständig im Sinne der Z 1 oder 2 tätig wird. Dies ist aber nicht erforderlich, wenn berufsrechtliche Vorschriften Gesellschaften mit berufsfremden Personen ausdrücklich zulassen. 4. Bezüge und Vorteile aus Versorgungs- und Unterstützungseinrichtungen der Kammern der selbständig Erwerbstätigen, soweit sie nicht unter § 25 fallen. 5. Veräußerungsgewinne im Sinne des § 24.""";;;;;;;;;;;;;;;;;;;;
"SELF-005,Keine sichre Antwort im Kont-ext gefunden. | SELF.txt | § 4d,SELF.txt,§ 4d,""Zuwendungen von betriebliche Privatstiftungen im Sinne des § 4d, soweit sie als Bezüge und Vorteile aus einer bestehenden oder früheren Beschäftigung (Tätigkeit) anzusehen sind.""";;;;;;;;;;;;;;;;;;;;
"SELF-006,Keine sicherge Answer im Kontext finden. | SELF.txt | § 4d,SELF.txt,§ 4d,""Zuwendungen von betriebliche Privatstiftungen im Sinne des § 4d, soweit sie als Bezüge und Vorteile aus einer bestehenden oder früheren Beschäftigung (Tätigkeit) anzusehen sind.""";;;;;;;;;;;;;;;;;;;;
"SELF-007,Keine sichene Antwort im Kont-ext gefunden. | SELF.txt | § 47,SELF.txt,§ 47,""– Die Gehälter und sonstigen Vergütungen jeder Art, die von einer Kapitalgesellschaft an wesentlich Beteiligte für ihre sonst alle Merkmale eines Dienstverhältnisses (§ 47 Abs. 2) aufweisende Beschäftigung gewährt werden. Eine Person ist dann wesentlich beteiligt, wenn ihr Anteil am Grund- oder Stammkapital der Gesellschaft mehr als 25% beträgt. Die Beteiligung durch Vermittlung eines Treuhänders oder einer Gesellschaft steht einer unmittelbaren Beteiligung gleich. Einkünfte aus sonstiger selbständiger Arbeit sind auch die Gehälter und sonstigen Vergütungen jeder Art, die für eine ehemalige Tätigkeit einer Person gewährt werden, die in einem Zeitraum von zehn Jahren vor Beendigung ihrer Tätigkeit durch mehr als die Hälfte des Zeitraumes ihrer Tätigkeit wesentlich beteiligt war. Einkünfte aus sonstiger selbständiger Arbeit sind weiters Zuwendungen von betriebliche Privatstiftungen im Sinne des § 4d, soweit sie als Bezüge und Vorteile aus einer bestehenden oder früheren Beschäftigung""";;;;;;;;;;;;;;;;;;;;
"SELF-008,Keine sichre Antwort im Konticht gefunden. | SELF.txt | § 4d,SELF.txt,§ 4d,""Zuwendungen von betriebliche Privatstiftungen im Sinne des § 4d, soweit sie als Bezüge und Vorteile aus einer bestehenden oder früheren Beschäftigung (Tätigkeit) anzusehen sind.""";;;;;;;;;;;;;;;;;;;;
"SELF-009,Keine sichre Antwort im Kont-ext gefunden. | SELF.txt | nothing_found,SELF.txt,nothing_found,""Der Bundesminister für Finanzen wird ermächtigt, die Höhe des geldwerten Vorteils aus der privaten Nutzung eines zur Verfügung gestellten Kraftfahrzeuges, Kraftrades oder Fahrrades mit Verordnung festzulegen sowie in der Verordnung im Interesse ökologischer Zielsetzungen Ermäßigungen und Befreiungen vorzusehen. 3. Gewinnanteile der Gesellschafter von Gesellschaften, bei denen die Gesellschafter als Mitunternehmer anzusehen sind, sowie die Vergütungen, die die Gesellschafter von der Gesellschaft für ihre Tätigkeit im Dienste der Gesellschaft oder für die Hingabe von Darlehen oder für die Überlassung von Wirtschaftsgütern bezogen haben. Voraussetzung ist jedoch, daß – die Tätigkeit der Gesellschaft ausschließlich als selbständige Arbeit anzusehen ist und""";;;;;;;;;;;;;;;;;;;;
"SELF-010,Keine sichre Antwort im Konticht gefunden. | SELF.txt | nothing_found,SELF.txt,nothing_found,""Der Bundesminister für Finanzen wird ermächtigt, die Höhe des geldwerten Vorteils aus der privaten Nutzung eines zur Verfügung gestellten Kraftfahrzeuges, Kraftrades oder Fahrrades mit Verordnung festzulegen sowie in der Verordnung im Interesse ökologischer Zielsetzungen Ermäßigungen und Befreiungen vorzusehen. 3. Gewinnanteile der Gesellschafter von Gesellschaften, bei denen die Gesellschafter als Mitunternehmer anzusehen sind, sowie die Vergütungen, die die Gesellschafter von der Gesellschaft für ihre Tätigkeit im Dienste der Gesellschaft oder für die Hingabe von Darlehen oder für die Überlassung von Wirtschaftsgütern bezogen haben. Voraussetzung ist jedoch, daß – die Tätigkeit der Gesellschaft ausschließlich als selbständige Arbeit anzusehen ist und""";;;;;;;;;;;;;;;;;;;;
"SELF-011,""Die Basis der EINKOMMENSERMITTlung für Selbständige besteht hauptsächlich aus EINKÜNfte aus freibüroficher Tätigkeit einschließlich wissenschaftlicher, künstlischer, schriftstellender, unterrichtender oder erziehender Tätigkeiten. | SELF.txt | § 2"",SELF.txt,§ 2,""Selbständige Arbeit (§ 2 Abs. 3 Z 2) § 22. Einkünfte aus selbständiger Arbeit sind: 1. Einkünfte aus freiberuflicher Tätigkeit. Zu diesen Einkünften gehören nur a) Einkünfte aus einer wissenschaftlichen, künstlerischen, schriftstellerischen, unterrichtenden oder erzieherischen Tätigkeit. Dazu zählen auch Einkünfte aus Stipendien für eine der genannten Tätigkeiten, wenn diese wirtschaftlich einen Einkommensersatz darstellen und keine Einkünfte aus nichtselbständiger Arbeit sind. Stipendien stellen keinen wirtschaftlichen Einkommensersatz dar, soweit sie jährlich insgesamt nicht höher sind als die Studienbeihilfe nach Selbsterhalt gemäß § 31 Abs. 4 des Studienförderungsgesetzes 1992. Die Befreiung gemäß § 3 Abs. 1 Z 3 lit. e bleibt davon unberührt. b) Einkünfte aus der Berufstätigkeit der – staatlich befugten und beeideten Ziviltechniker oder aus einer unmittelbar ähnlichen Tätigkeit sowie aus der Berufstätigkeit der – Ärzte, Tierärzte und Dentisten,""";;;;;;;;;;;;;;;;;;;;
