id,correct_answer,sources
EStG-23-030,"Nein. § 23 Z 2 erfasst nur Gesellschafter, die als Mitunternehmer anzusehen sind, ein typisch stiller Gesellschafter gilt nicht als Mitunternehmer, sein Gewinnanteil fällt daher nicht unter § 23.",§ 23 EStG 1988
EStG-23-031,"Ja. § 23 Z 3 verweist auf § 24, der ausdrücklich auch die Betriebsaufgabe erfasst, ein allfälliger Aufgabegewinn ist Einkünfte aus Gewerbebetrieb.",§ 23 EStG 1988
EStG-23-032,"Ja. § 23 Z 2 erfasst Gewinnanteile aller Gesellschafter, die als Mitunternehmer anzusehen sind, sowohl Komplementäre als auch Kommanditisten gelten als Mitunternehmer.",§ 23 EStG 1988
EStG-23-033,"Nein. § 23 Z 1 ist die Restkategorie für alle selbständigen, nachhaltigen, gewinnorientierten Tätigkeiten, die nicht unter Land- und Forstwirtschaft oder selbständige Arbeit fallen, gewerbsmäßige Fotografie zählt nicht zu den freien Berufen und ist daher Gewerbebetrieb.",§ 23 EStG 1988
EStG-23-034,"Nein. § 23 Z 1 schließt nur Land- und Forstwirtschaft sowie selbständige Arbeit aus, geistige Tätigkeit allein begründet keinen freien Beruf im Sinne des EStG, IT-Beratung fällt als Restkategorie unter § 23.",§ 23 EStG 1988
EStG-23-035,"Ja. § 23 Z 2 erfasst Gewinnanteile aller Gesellschafter, die als Mitunternehmer anzusehen sind, die Rechtsform des Komplementärs ändert daran nichts, Kommanditisten einer GmbH & Co KG sind Mitunternehmer.",§ 23 EStG 1988
EStG-23-036,"Ja. § 23 Z 1 setzt Beteiligung am allgemeinen wirtschaftlichen Verkehr voraus, eine rein familieninterne Tätigkeit ohne Angebot an einen unbestimmten Personenkreis erfüllt dieses Tatbestandsmerkmal nicht.",§ 23 EStG 1988
EStG-23-037,"Ja. § 23 Z 1 schließt ausdrücklich selbständige Arbeit aus, schriftstellerische Tätigkeit fällt unter § 22, sofern sie eigenschöpferischen Charakter hat, § 23 kommt dann nicht zur Anwendung.",§ 23 EStG 1988
EStG-23-038,"Nein. § 23 Z 1 schließt selbständige Arbeit ausdrücklich aus, Steuerberater zählen zu den freien Berufen im Sinne des § 22, die Rechtsform als Einzelunternehmer ändert daran nichts.",§ 23 EStG 1988
EStG-23-039,"Nein. § 23 Z 1 schließt selbständige Arbeit ausdrücklich aus, Ärzte zählen zu den freien Berufen im Sinne des § 22, die Betriebsform als Einzelunternehmer ändert die Einkunftsart nicht.",§ 23 EStG 1988
EStG-23-040,"Nein. Da der Bauer ausschließlich eigene Erzeugnisse vermarktet, bleibt die Tätigkeit im Rahmen der Land- und Forstwirtschaft. § 23 Z 1 schließt Land- und Forstwirtschaft ausdrücklich aus, ein Gewerbebetrieb liegt nicht vor.",§ 23 EStG 1988
EStG-23-041,"Nein, es liegt kein Gewerbebetrieb vor. Gemäß § 23 Z 1 EStG ist für einen Gewerbebetrieb das Tatbestandsmerkmal der Nachhaltigkeit (Wiederholungsabsicht) zwingend erforderlich. Ein einzelner, wenn auch aufwendiger Hausverkauf ohne die Absicht, weitere derartige Geschäfte zu tätigen, fällt unter die private Vermögensverwaltung und erfüllt nicht die Kriterien eines Gewerbebetriebs.",§ 23 EStG 1988
EStG-23-042,"Nein, die Einkünfte aus dem Klettergarten sind Einkünfte aus Gewerbebetrieb gemäß § 23 Z 1 EStG. Obwohl die Anlage im Wald steht, fehlt der direkte wirtschaftliche Bezug zur land- und forstwirtschaftlichen Urproduktion (Bodenbewirtschaftung). Die Tätigkeit ist selbstständig, nachhaltig, auf Gewinn gerichtet und beteiligt sich am allgemeinen wirtschaftlichen Verkehr, ohne Land- und Forstwirtschaft oder selbstständige Arbeit zu sein.",§ 23 EStG 1988
EStG-23-043,"Nein, das ist nicht korrekt. Die Tätigkeit in einem Kosmetikstudio oder in der gewerblichen Fußpflege stellt keine heilkundliche Tätigkeit im Sinne der freien Berufe (selbstständige Arbeit) dar. Da sie selbstständig, nachhaltig, mit Gewinnabsicht und unter Beteiligung am wirtschaftlichen Verkehr agiert, fallen ihre Einkünfte als Restkategorie zwingend unter § 23 Z 1 EStG (Gewerbebetrieb).",§ 23 EStG 1988
EStG-23-044,"Nein. Gemäß § 23 Z 2 EStG gehören Vergütungen, die ein Mitunternehmer (hier die Kommanditistin) für die Überlassung von Wirtschaftsgütern an die Gesellschaft erhält, zwingend zu den Einkünften aus Gewerbebetrieb. Die zivilrechtliche Gestaltung als Mietvertrag wird steuerrechtlich von dieser Spezialvorschrift überlagert (Sonderbetriebsvermögen).",§ 23 EStG 1988
EStG-23-045,"Nein, es liegt kein Gewerbebetrieb vor. Nach § 23 Z 1 EStG ist eine Gewinnerzielungsabsicht konstitutiv für einen Gewerbebetrieb. Da der Angestellte objektiv dauerhaft Verluste erzielt und die Tätigkeit aus reiner persönlicher Neigung ausübt, handelt es sich um steuerlich unbeachtliche Liebhaberei.",§ 23 EStG 1988
EStG-23-046,"Die Gewinnanteile sind als Einkünfte aus Gewerbebetrieb gemäß § 23 Z 2 EStG zu versteuern. Ein atypisch stiller Gesellschafter trägt ein unternehmerisches Risiko und entfaltet Mitunternehmerinitiative (Beteiligung an stillen Reserven). Er ist somit als Mitunternehmer im Sinne des Gesetzes anzusehen, weshalb seine Gewinnanteile gewerbliche Einkünfte darstellen.",§ 23 EStG 1988
EStG-23-047,"Nein. § 23 Z 2 EStG erfasst ausschließlich Vergütungen für die Hingabe von Darlehen durch Gesellschafter, die als Mitunternehmer anzusehen sind. Da die Ehefrau eine gesellschaftsfremde Dritte ist, fällt die Darlehensgewährung nicht unter § 23 EStG, sondern führt bei ihr regulär zu Einkünften aus Kapitalvermögen.",§ 23 EStG 1988
EStG-23-048,"Ja. Das Merkmal der Beteiligung am allgemeinen wirtschaftlichen Verkehr gemäß § 23 Z 1 EStG verlangt, dass die Leistung einem unbestimmten Personenkreis angeboten wird. Durch das Aufstellen eines Selbstbedienungsautomaten an einer öffentlichen Straße richtet sich sein Angebot potenziell an jeden Vorbeifahrenden, womit dieses Merkmal erfüllt ist und ein Gewerbebetrieb vorliegt.",§ 23 EStG 1988
EStG-23-049,"Ja, der Verkauf von Merchandise-Artikeln ist ein Gewerbebetrieb gemäß § 23 Z 1 EStG. Während die musikalische Darbietung unter die selbstständige Arbeit (Künstlertätigkeit) fällt, ist der Handel mit physischen Produkten eine gewerbliche Tätigkeit (Trennungsprinzip). Die Tätigkeit ist selbstständig, nachhaltig, gewinnorientiert und am Markt platziert.",§ 23 EStG 1988
EStG-23-050,"Nein, er hat unrecht. Trotz der strengen Vorgaben des Franchise-Vertrags trägt der Betreiber das volle Unternehmerrisiko (er trägt die Kosten, profitiert von den Gewinnen) und handelt auf eigene Rechnung. Damit ist das Merkmal der Selbstständigkeit im Sinne des § 23 Z 1 EStG erfüllt und es liegt ein Gewerbebetrieb vor.",§ 23 EStG 1988
EStG-23-051,"Nein. Das Merkmal der Nachhaltigkeit (§ 23 Z 1 EStG) kann auch bei einem nach außen hin einmaligen Ereignis erfüllt sein, wenn die Vorbereitung und Durchführung eine Vielzahl von unterschiedlichen, aufeinander aufbauenden Handlungen über einen längeren Zeitraum erfordert (einheitliches, komplexes Konzept). Ein Gewerbebetrieb liegt somit vor.",§ 23 EStG 1988
EStG-23-052,"Ja. Die Tätigkeit des E-Sportlers wird selbstständig, nachhaltig (tägliches Training, regelmäßige Turniere), mit Gewinnerzielungsabsicht und unter Beteiligung am allgemeinen wirtschaftlichen Verkehr (Teilnahme an öffentlichen Turnieren, öffentlicher Stream) ausgeübt. Da E-Sport nicht als freier Beruf gilt, fällt er unter § 23 Z 1 EStG.",§ 23 EStG 1988
EStG-23-053,"Ja, es liegt ein Gewerbebetrieb gemäß § 23 Z 1 EStG vor. Die Tätigkeit ist durch das ganzjährige Stricken und den jährlichen Verkauf auf dem Markt nachhaltig gestaltet. Sie handelt selbstständig, mit Gewinnabsicht und beteiligt sich durch den öffentlichen Stand eindeutig am allgemeinen wirtschaftlichen Verkehr.",§ 23 EStG 1988
EStG-23-054,"Nein. Gemäß § 23 Z 2 EStG zählen Vergütungen, die ein Mitunternehmer von der Gesellschaft für seine Tätigkeit im Dienste der Gesellschaft bezieht, ausnahmslos zu den Einkünften aus Gewerbebetrieb. Ein steuerrechtliches Dienstverhältnis zur eigenen Mitunternehmerschaft ist nicht möglich.",§ 23 EStG 1988
EStG-23-055,"Ja. Gemäß § 23 Z 3 EStG gehören Veräußerungsgewinne im Sinne des § 24 ausdrücklich zu den Einkünften aus Gewerbebetrieb. Der Verkauf des gesamten Betriebs stellt eine solche Veräußerung dar, und auch die ratierliche Zuflussform ändert nichts an der Einkunftsart der daraus resultierenden Beträge.",§ 23 EStG 1988
EStG-23-056,"Es liegt ein Gewerbebetrieb nach § 23 Z 1 EStG vor. Die Tierzucht gehört nur dann zur Land- und Forstwirtschaft, wenn sie eine ausreichende Grundlage in der eigenen landwirtschaftlichen Bodenbewirtschaftung (Futtermittelerzeugung) hat. Da diese in einer Mietwohnung fehlt, handelt es sich um eine gewerbliche Tierzucht.",§ 23 EStG 1988
EStG-23-057,"Nein. Zwar können Erfindertätigkeiten an sich freiberuflich sein, wer seine Erfindung jedoch selbst physisch herstellt und eigenständig vertreibt (produzierendes Gewerbe), erzielt Einkünfte aus Gewerbebetrieb gemäß § 23 Z 1 EStG. Der gewerbliche Charakter der Herstellung und des Handels überlagert hier die erfinderische Tätigkeit.",§ 23 EStG 1988
EStG-23-058,"Ja, es liegt nun ein Gewerbebetrieb nach § 23 Z 1 EStG vor. Eine unterrichtende Tätigkeit ist nur dann selbstständige Arbeit (freier Beruf), wenn der Steuerpflichtige selbst unterrichtet oder aufgrund seiner Fachkenntnisse leitend und eigenverantwortlich tätig wird. Beschränkt sich seine Tätigkeit auf die reine kaufmännische Organisation fremder Arbeitskräfte, kippt die Einkunftsart in einen Gewerbebetrieb.",§ 23 EStG 1988
EStG-23-059,"Nein. Für das Vorliegen eines Gewerbebetriebs gemäß § 23 Z 1 EStG ist eine objektive Gewinnerzielungsabsicht (Gesamtgewinnprognose) notwendig. Bei Betätigungen, die eine besondere Nähe zur privaten Lebensführung aufweisen (wie eine Luxusyacht) und dauerhaft Verluste abwerfen, geht die Finanzverwaltung von steuerlich unbeachtlicher Liebhaberei aus.",§ 23 EStG 1988
EStG-23-060,"Nein, das ist nicht rechtens. Gemäß § 23 Z 3 i.V.m. § 24 EStG gehört der Veräußerungsgewinn eines Mitunternehmeranteils (und ein Kommanditist ist ein Mitunternehmer) zu den Einkünften aus Gewerbebetrieb. Ob der Gesellschafter aktiv im Betrieb mitgearbeitet hat oder nicht, spielt für diese Qualifikation keine Rolle.",§ 23 EStG 1988
SELF-001,"Zuschläge für die ersten zehn Überstunden im Monat im Ausmaß von höchstens 50 % des Grundlohnes, insgesamt höchstens jedoch 120 Euro monatlich, steuerfrei (EStG § 68 Abs. 2).",EStG § 68 Abs. 2
SELF-002,Es wurden die Tarifstufen und Absetzbeträge im Einkommensteuergesetz indexiert.,EStG § 33 Abs. 1
SELF-003,Der Verkehrsabsetzbetrag wird analog zur Inflation für das Veranlagungsjahr 2025 erhöht.,EStG § 33 Abs. 5
SELF-004,Ab einem jährlichen Umsatz von mehr als 55.000 Euro brutto.,UStG § 6 Abs. 1 Z 27
SELF-005,Er beträgt bis zu 2.000 Euro pro Jahr und Kind.,EStG § 33 Abs. 3a
SELF-006,Es erweitert den Kreis der spendenbegünstigten Einrichtungen erheblich (z.B. auf Bildung).,EStG § 4a
SELF-007,"Mit dem Sondersteuersatz von 27,5 % als Einkünfte aus Kapitalvermögen.",EStG § 27b
SELF-008,"Nein, der Satz bleibt stabil bei 23 % (nach der Senkung von 24 % im Vorjahr).",KStG § 22 Abs. 1
SELF-009,"Für ökologische Investitionen muss das Wirtschaftsgut in der Öko-IFB-Verordnung als begünstigt angeführt sein; der Investitionsfreibetrag beträgt 15 %, wobei zusätzlich die allgemeinen Voraussetzungen des § 11 EStG (insbesondere eine Nutzungsdauer von mehr als vier Jahren) erfüllt sein müssen.",EStG § 11
SELF-010,Der Sachbezugswert beträgt 0 Euro (Sachbezugsbefreiung).,Sachbezugswerte-V § 4
SELF-011,Die sieben Einkunftsarten gemäß § 2 Abs. 3 EStG 1988.,EStG § 2 Abs. 3
SELF-012,Die Möglichkeit zur Verrechnung von Auslandsverlusten innerhalb einer Unternehmensgruppe.,KStG § 9
SELF-013,"Bei Verschmelzungen, Umwandlungen, Einbringungen, Zusammenschlüssen und Realteilungen.",UmgrStG (Gesamtwerk)
SELF-014,Die Besteuerung von Lieferungen und sonstigen Leistungen gegen Entgelt im Inland.,UStG § 1 Abs. 1
SELF-015,Bestimmte schriftliche Rechtsgeschäfte wie Mietverträge (für Wohnraum seit 2017 befreit) oder Bürgschaften.,GebG § 33
SELF-016,Die Verkürzung der Behaltefristen und Anpassung der Steuersätze.,EStG § 30 (alt)
SELF-017,"Der Versicherungsnehmer, wobei der Versicherer die Steuer einheben und abführen muss.",VersStG § 7
SELF-018,Als Bemessungsgrundlage für die Grundsteuer und die landwirtschaftliche Sozialversicherung.,BewG § 19
SELF-019,"Ein Verfahren kann neu aufgerollt werden, wenn neue Tatsachen oder Beweismittel hervorkommen (§ 303 BAO).",BAO § 303
SELF-020,"Bezüge, die zwar Arbeitslohn sind, aber nicht der Sozialversicherungspflicht unterliegen (z.B. Schmutzzulagen).",ASVG § 49 Abs. 3
SELF-021,"Die Besteuerung des Einkommens von juristischen Personen (z.B. GmbH, AG).",KStG § 1
SELF-022,"Er beträgt grundsätzlich 3,9 % (kann bei Vorliegen bestimmter Voraussetzungen auf 3,7 % gesenkt werden).",FLAG § 41
SELF-023,"Ja, bei der erstmaligen Zulassung im Inland ist die Normverbrauchsabgabe fällig.",NoVAG § 1
SELF-024,"Beim Werkvertrag wird ein Erfolg geschuldet (selbstständig), beim Dienstvertrag die Arbeitskraft (unselbstständig).",EStG § 47 / ASVG § 4
SELF-025,Anpassungen bei den Steuersätzen und Befreiungen für Betriebsübergaben.,GrEStG § 7
SELF-026,Verluste können zeitlich unbegrenzt mit künftigen Gewinnen gegengerechnet werden (Verlustvortrag).,EStG § 18 Abs. 6
SELF-027,Sie liegt bei dem 12-fachen der monatlichen Geringfügigkeitsgrenze (ca. 6.221 Euro jährlich).,GSVG § 4 Abs. 1 Z 7
SELF-028,"Ein Absetzbetrag für Alleinverdiener/Alleinerzieher mit sehr geringem Einkommen, die keine Steuer zahlen.",EStG § 33 Abs. 7
SELF-029,Es können im ersten Jahr bis zu 30 % des Restbuchwertes steuerlich abgeschrieben werden.,EStG § 7 Abs. 1a
SELF-030,Eine Einmalzahlung/Absetzbetrag zur Entlastung von Steuerpflichtigen aufgrund der hohen Inflation.,EStG § 33 Abs. 5 Z 4
SELF-031,Es regelte die Besteuerung von Vermögensübergängen (2008 für verfassungswidrig erklärt und aufgehoben).,ErbStG (außer Kraft)
SELF-032,Es regelt die Erhebung von Einfuhr- und Ausfuhrabgaben beim Warenverkehr mit Drittstaaten.,ZollG § 1
SELF-033,"Eine Abzugsteuer für Einkünfte aus Kapitalvermögen, die meist Endbesteuerungswirkung hat.",EStG § 93 / § 97
SELF-034,"Abzugsfähige private Kosten wie Spenden, Kirchenbeitrag oder Steuerberatungskosten.",EStG § 18
SELF-035,Eine Gemeindeabgabe für öffentliche Veranstaltungen und Spielautomaten.,LStG (Landesgesetze)
SELF-036,Eine Abgabe der Unternehmen an die Gemeinde (3 % der Bruttolohnsumme).,KommStG § 1 / § 3
SELF-037,Das EStG i.V.m. speziellen Durchführungsverordnungen zu Kapitalerträgen.,EStG § 27 / § 27a
SELF-038,Er wurde damals von 34 % auf 25 % gesenkt.,KStG § 22 (alt)
SELF-039,"Eine GmbH, bei der das Stammkapital in den ersten 10 Jahren nur 10.000 Euro (davon 5.000 bar) beträgt.",GmbHG § 10b
SELF-040,Eine steuerliche Begünstigung für natürliche Personen mit betrieblichen Einkünften (Grundfreibetrag + investitionsbedingter GFB).,EStG § 10
SELF-041,"Einkünfte aus freiberuflichen Tätigkeiten (Ärzte, Anwälte) und sonstigen selbstständigen Leistungen.",EStG § 22
SELF-042,Durch Betriebsvermögensvergleich (Bilanzierung).,EStG § 4 Abs. 1
SELF-043,"Einkünfte aus einer selbstständigen, nachhaltigen Tätigkeit mit Gewinnabsicht, die kein freier Beruf ist.",EStG § 23
SELF-044,"Bezüge aus einem bestehenden oder früheren Dienstverhältnis (Löhne, Gehälter, Pensionen).",EStG § 25
SELF-045,"Das Einkommen, das der Steuerpflichtige innerhalb eines Kalenderjahres bezogen hat.",EStG § 2
SELF-046,"Nein, Aufwendungen für den Haushalt und die Lebensführung sind grundsätzlich nicht abzugsfähig (Abzugsverbot).",EStG § 20
SELF-047,"Ein Vertrag, bei dem sich jemand zur persönlichen Arbeitsleistung gegen Entgelt für eine gewisse Zeit verpflichtet.",ABGB § 1151
SELF-048,Es gilt ein angemessenes Entgelt als vereinbart (§ 1152 ABGB).,ABGB § 1152
SELF-049,Die Verpflichtung zur Herstellung eines Werkes gegen Entgelt (Erfolgshaftung).,ABGB § 1165
SELF-050,"Personen, die in einem Verhältnis persönlicher und wirtschaftlicher Abhängigkeit gegen Entgelt beschäftigt sind.",ASVG § 4
SELF-051,"Natürliche Personen, die Mitglieder der Wirtschaftskammer sind (Gewerbetreibende).",GSVG § 2
SELF-052,"Sobald der Tatbestand verwirklicht ist, an den das Gesetz die Steuerpflicht knüpft (§ 21 BAO).",BAO § 21
SELF-053,Die Abgabenbehörden haben die tatsächlichen Verhältnisse von Amts wegen zu ermitteln.,BAO § 115
SELF-054,"Einnahmen und Ausgaben sind in dem Kalenderjahr anzusetzen, in dem sie zugeflossen bzw. geleistet wurden.",EStG § 19
SELF-055,"Dazu gehören z.B. Renten, dauernde Lasten, Kirchenbeiträge und Steuerberatungskosten.",EStG § 18
SELF-056,"Z.B. Arbeitslosengeld, Beihilfen nach dem FLAG oder bestimmte Trinkgelder.",EStG § 3
SELF-057,"Geld oder geldwerte Vorteile, die dem Steuerpflichtigen im Rahmen der Einkunftsarten zufließen.",EStG § 15
SELF-058,Eine vereinfachte Gewinnermittlung durch Abzug eines Prozentsatzes vom Umsatz als Betriebsausgaben.,EStG § 17
SELF-059,"Natürliche Personen, die im Inland einen Wohnsitz oder ihren gewöhnlichen Aufenthalt haben.",EStG § 1
SELF-060,"Ein Absetzbetrag für Steuerpflichtige mit Kindern, wenn der Partner nur geringe Einkünfte hat.",EStG § 33 Abs. 4
SELF-061,"Bücher und Aufzeichnungen müssen formell und materiell richtig, vollständig und zeitgerecht sein.",BAO § 131
SELF-062,Regelungen zur Entgeltfortzahlung im Krankheitsfall (wichtig für Lohnsteuerberechnung).,ABGB § 1164a
SELF-063,Sie ist wie normaler Arbeitslohn zu versteuern (Einkünfte aus nichtselbstständiger Arbeit).,EStG § 25
SELF-064,"Ja, es fallen Dienstnehmer- und Dienstgeberanteile zur SV an.",ASVG § 49
SELF-065,Die Anpassung der Grenzbeträge des Einkommensteuertarifs an die Inflation (Abschaffung kalte Progression).,EStG § 33 Abs. 1a
SELF-066,"Die Bewertung von nicht in Geld bestehenden Vorteilen (z.B. Dienstwohnung, Privatnutzung Firmen-KFZ).",Sachbezugswerte-V
SELF-067,Die CO2-Bepreisung und gleichzeitige Entlastung durch den regionalen Klimabonus.,NEHG 2022
SELF-068,Dass pro Homeoffice-Tag bis zu 3 Euro (max. 300 Euro/Jahr) steuerfrei vom Arbeitgeber gezahlt werden können.,EStG § 3 Abs. 1 Z 16c
SELF-069,Eine 5%ige Steuer auf Onlinewerbung von großen Tech-Konzernen in Österreich.,DiStG 2020
SELF-070,Seit 1. April 2017 muss jede Registrierkasse über einen Manipulationsschutz (Signatur) verfügen.,RKS-V § 6
SELF-071,Die Prämie beträgt weiterhin 14 % der Forschungsaufwendungen und wird dem Steuerkonto gutgeschrieben.,EStG § 108c
SELF-072,Er wird jährlich indexiert und liegt bei ca. 560-580 Euro (je nach finaler Indexzahl).,EStG § 33 Abs. 4
SELF-073,"Ja, für private PV-Anlagen bis 35 kWp wurde die Umsatzsteuer auf 0 % gesenkt (Nullsteuersatz).",UStG § 28 Abs. 62
SELF-074,Die Anhebung der Umsatzsteuergrenze auf 35.000 Euro wurde gesetzlich verankert.,UStG § 6 Abs. 1 Z 27
SELF-075,Erleichterungen beim Zugang zu Förderungen und steuerliche Verlustrückträge.,EStG § 124b Z 355
