id;answer;
EStG-23-060;Nein, das ist nicht rechtens, da der Gewinn aus der Veräußerung des Kommanditanteils als Einkünfte aus Gewerbebetrieb gemäß § 15 Abs. 1 S. 1 EStG zu qualifizieren ist, da es sich um eine Beteiligung an einer Personengesellschaft handelt, die gewerblich tätig ist;
SELF-001;Der Steuerfreibetrag für die ersten 10 Überstunden beträgt 400 Euro (§ 3 Abs. 1 Z 4 lit. a EStG).;
SELF-002;Die Anpassung der kalten Progression für 2026 erfolgte durch die Änderung des § 2 Abs 2 Z 1 EStG, wobei der Arbeitnehmerabsetzbetrag (Absetzbetrag für Kinder) und der Kinderabsetzbetrag für 2026 erhöht wurden (§ 20 Abs 9 EStG).;
SELF-003;Die Anpassung der Grenzbeträge wirkt sich auf den Verkehrsabsetzbetrag aus, indem § 35 Abs 2 EStG idF AbgÄG 2022 BGBl I 108/2022 geändert wurde.;
SELF-004;Die Kleinunternehmerbefreiung entfällt, wenn der Umsatz im vorangegangenen Jahr über 35.000 € liegt (§ 26 UStG).;
SELF-005;Ab 2025 beträgt der maximale Familienbonus Plus pro Kind unter 18 Jahren 440 Euro monatlich (§ 4 Abs. 3 Z 1 lit. a Familienbonus-Plus-Gesetz, BGBl. I Nr. 81/2021).;
SELF-006;Das Gemeinnützigkeitsreformgesetz 2023 (AbgabenG, BGBl I 2022/85) regelt hinsichtlich Spenden insbesondere die Anpassung der steuerlichen Begünstigungen für gemeinnützige Organisationen, wobei insbesondere § 15 EStG und § 6 KStG geändert wurden;
SELF-007;Gewinne aus Kryptowährungen im Privatvermögen werden als Einkünfte aus Kapitalvermögen gemäß § 20 EStG (Einkommensteuergesetz) besteuert, sofern sie nicht als gewerblich eingestuft werden (§ 15 EStG). Die Besteuerung erfolgt mit dem Abgeltungsteuerabzug von 27,5% (§ 43a EStG), wenn die Kryptowährungen nicht innerhalb eines Jahres nach Erwerb wieder veräußert werden (§ 23 EStG).;
SELF-008;Ab 2024 beträgt der Körperschaftsteuersatz 23%, § 5 Abs 1 KStG.;
SELF-009;Die Voraussetzung für den Investitionsfreibetrag (IFB) bei ökologischen Investitionen ist, dass die Investition in ein begünstigtes Wirtschaftsgut erfolgt, welches in § 118 Abs 3 BAO und § 16 Abs 1 Z 1 lit e EStG 1988 genannt ist, insbesondere Anlagen zur Erzeugung von erneuerbarer Energie.;
SELF-010;Der Sachbezug für ein emissionsfreies Elektro-KFZ beträgt 0% des Bruttolistenpreises (§ 3 Abs 1 Z 16 lit b EStG).;
SELF-011;Die Basis der Einkommensermittlung für Selbstständige in Österreich bildet der Gewinn (§ 2 Abs. 1 EStG), welcher durch Betriebsvermögensvergleich (§ 4 Abs. 1 EStG) oder durch die Einnahmen-Überschuss-Rechnung (§ 4 Abs. 3 EStG) ermittelt wird.;
SELF-012;Durch die Steuerreform 2004/2005 wurde die Gruppenbesteuerung in Österreich eingeführt (§ 9 Abs. 1 KStG).;
SELF-013;Das Umgründungssteuergesetz (UmgrStG) greift bei bestimmten Umgründungen wie Verschmelzungen, Spaltungen und Einbringungen von Unternehmensteilen, wenn diese unter bestimmten Voraussetzungen stattfinden, insbesondere bei Vorliegen einer Umgründungsbilanz (§ 1 UmgrStG).;
SELF-014;Die Hauptleistungspflicht im Umsatzsteuergesetz 1994 (UStG 1994) ist die Pflicht zur Entrichtung der Umsatzsteuer, die in § 1 Abs. 1 UStG 1994 als Steuer auf den Umsatz von Gegenständen und auf die Erbringung von Dienstleistungen definiert ist.;
SELF-015;Nach § 1 Abs 1 GebG 1988 unterliegen Schriftstücke, die von Behörden oder von mit öffentlichen Aufgaben betrauten Personen (wie zB Notaren) errichtet werden, der Gebührenpflicht.;
SELF-016;Die Steuerreform 2000 brachte für Spekulationsgeschäfte die wesentliche Änderung, dass gemäß § 20 Abs. 2 EStG (nunmehr § 20 Abs. 9 EStG) die Besteuerung von Gewinnen aus der Veräußerung von Wertpapieren und anderen Kapitalanlagen grundsätzlich nur mehr bei einer Haltedauer von weniger als einem Jahr erfolgt.;
SELF-017;Der Steuerschuldner der Versicherungssteuer ist gemäß § 4 Abs. 1 Versicherungssteuergesetz (VersStG) der Versicherungsnehmer, jedoch kann gemäß § 4 Abs. 2 VersStG auch der Versicherer Steuerschuldner sein, wenn dieser die Versicherungssteuer nicht vom Versicherungsnehmer ersetzt erhält.;
SELF-018;Der Einheitswert nach dem Bewertungsgesetz (BewG) wird heute noch primär für die Grundsteuer (§ 2 Abs. 1 GrStG) und für die Erbschafts- und Schenkungsteuer (§ 12 Abs. 1 ErbStG) genutzt.;
SELF-019;Die Wiederaufnahme des Verfahrens nach der BAO (Bundesabgabenordnung) ist in den §§ 303-308 BAO geregelt und ermöglicht die Wiederaufnahme eines bereits abgeschlossenen Verfahrens, wenn bestimmte Voraussetzungen erfüllt sind, wie z.B. das Vorliegen neuer Tatsachen oder Beweismittel.;
SELF-020;Beitragsfreie Bezüge im Sinne des Allgemeinen Sozialversicherungsgesetzes (ASVG) sind Bezüge, die gemäß § 49 Abs 1 ASVG nicht der Beitragspflicht unterliegen, wie zum Beispiel bestimmte Zulagen und Zuschüsse.;
SELF-021;Das Körperschaftsteuergesetz (KStG) 1988 regelt die Besteuerung von Körperschaften, insbesondere von Kapitalgesellschaften, Genossenschaften und Versicherungsvereinen auf Gegenseitigkeit, in Österreich (§ 1 KStG 1988).;
SELF-022;Der Dienstgeberbeitrag (DB) zum Familienlastenausgleichsfonds beträgt aktuell 3,7% (§ 41 Abs 1 Familienlastenausgleichsgesetz - FLAG).;
SELF-023;Ja, der Import eines PKW aus der EU unterliegt der Normverbrauchsabgabe (NoVA) gemäß § 1 Abs. 1 NoVAG, sofern es sich nicht um ein Elektrofahrzeug handelt, das gemäß § 1 Abs. 2 NoVAG befreit ist.;
SELF-024;Der steuerliche Unterschied zwischen Werkvertrag und Dienstvertrag liegt in der Behandlung der Einkünfte: Beim Werkvertrag (§ 22 EStG) werden die Einkünfte als Einkünfte aus selbstständiger Arbeit ( Honorare) qualifiziert, während beim Dienstvertrag (§ 19 EStG) Einkünfte aus nichtselbstständiger Arbeit (Löhne/Gehälter) vorliegen;
SELF-025;Durch das Budgetbegleitgesetz 2001, BGBl. I Nr. 130/2001, wurde § 3 GrEStG geändert, sodass die Grunderwerbsteuer für Grundstückserwerbe von Todes wegen und im Rahmen einer Erbschaft ab 2001 entfällt (§ 3 Abs. 1 Z 1 GrEStG).;
SELF-026;"Die Besonderheit der ""Vortragfähigkeit"" von Verlusten liegt darin, dass gemäß § 8 Abs. 4 KStG (Körperschaftsteuergesetz) und § 18 Abs. 6 EStG (Einkommensteuergesetz) Verluste, die bei einer Körperschaft oder einem Einzelunternehmen entstehen, in bestimmten Fällen vorgetragen und mit späteren Gewinnen verrechnet werden können.";
SELF-027;Die Versicherungspflichtgrenze für neue Selbstständige beträgt 6.615,72 € (Stand 2024) monatlich (§ 25 Abs. 1 Z 2 EStG iVm § 2 Abs. 1 Z 1 ASVG).;
SELF-028;Der Kindermehrbetrag ist ein steuerfreier Betrag, der für jeden Kindergeldberechtigten zusteht, wenn das Einkommen unter einer bestimmten Grenze liegt (§ 106 Abs. 1 EStG).;
SELF-029;Die degressive Abschreibung (AfA) erfolgt nach § 8 EStG und § 20 EStG, wobei der Abschreibungsprozentsatz jährlich 20% des noch nicht abgeschriebenen Restbuchwerts beträgt, jedoch höchstens das Doppelte der linearen AfA (§ 8 Abs 4 EStG).;
SELF-030;Der Teuerungsabsetzbetrag ist ein steuerfreier Betrag, der gemäß § 29 Abs. 1 Z 1 EStG (Einkommensteuergesetz) als Ausgleich für die Inflationsrate jährlich angepasst wird und den steuerpflichtigen Einkünften abgezogen werden kann.;
SELF-031;Das Erbschafts- und Schenkungssteuergesetz (ESteuG), welches bis 31.07.2008 galt, regelte die Besteuerung von Erbschaften und Schenkungen, insbesondere die Steuerpflicht, den Steuertarif und die Steuerbefreiungen (§ 1 ESteuG).;
SELF-032;Das Zollgesetz 1988 (ZollG 1988), insbesondere § 1 ZollG 1988, regelt die Einfuhr, Ausfuhr und Durchfuhr von Waren über die österreichische Grenze sowie die damit verbundenen Zollabgaben und sonstigen Abgaben.;
SELF-033;Die Kapitalertragsteuer (KESt) ist eine Quellensteuer, die auf bestimmte Kapitalerträge wie Dividenden, Zinsen und Gewinne aus der Veräußerung von Wertpapieren erhoben wird (§ 2 Abs. 1 EStG, § 99 EStG). Sie beträgt grundsätzlich 27,5% (§ 99 Abs. 1 EStG). Die KESt wird direkt vom Kapitalertrag abgezogen und an das Finanzamt abgeführt.;
SELF-034;Das Einkommensteuergesetz (EStG) regelt die Sonderausgaben in den §§ 14-18 EStG, wobei insbesondere § 16 EStG die abzugsfähigen Sonderausgaben wie Kirchenbeiträge, Lebensversicherungen und Spenden an gemeinnützige Organisationen aufführt.;
SELF-035;Die Vergnügungsteuer ist eine kommunale Steuer, die in Österreich von den Gemeinden erhoben wird (§ 15 Abs. 1 Z 5 Finanzausgleichsgesetz, § 1 Abs. 1 Vergnügungsteuergesetz). Sie wird für das Halten von Vergnügungsautomaten, das Betreiben von Spielhallen oder das Anbieten von bestimmten Dienstleistungen, wie z.B. das Betreiben von Schießstätten oder das Anbieten von Fahrgeschäften auf Volksfesten, erhoben (§ 2 Vergnügungsteuergesetz).;
SELF-036;Das Kommunalsteuergesetz 1993 (KStG 1993), BGBl. Nr. 818/1993, regelt die Besteuerung von Einkünften aus einer in Österreich gelegenen Betriebsstätte, wobei es sich um eine kommunale Steuer handelt, die von den Gemeinden erhoben wird (§ 1 KStG 1993).;
SELF-037;Die Rechtsgrundlage für die Kapitalertragsteuer auf Zinsen findet sich in § 20 EStG (Einkommensteuergesetz) und §§ 43-45 EStG, sowie in § 11 BAO (Bundesabgabenordnung).;
SELF-038;Der Körperschaftsteuersatz (KöSt-Satz) betrug nach der Steuerreform 2005 gem. § 5 Abs. 1 KStG 2005 25%.;
SELF-039;"Die ""GmbH light"" oder auch gründungsprivilegierte GmbH ist in § 21 Abs. 1 GmbHG (GmbH-Gesetz) geregelt und ermöglicht eine Gründung mit einem Stammkapital von 5.000 Euro, wobei 10% des Stammkapitals, mindestens aber 500 Euro, bar eingezahlt werden müssen";
SELF-040;Der Gewinnfreibetrag nach § 10 EStG beträgt 13% des Gewinns, maximal jedoch € 100.000, und kann von Einzelunternehmen und Personengesellschaften in Anspruch genommen werden, um die Steuerlast zu reduzieren (§ 10 EStG).;
SELF-041;Einkünfte aus selbstständiger Arbeit nach § 22 EStG sind Gewinne oder Überschüsse, die aus einer auf Dauer angelegten, selbstständigen Tätigkeit erzielt werden, wie z.B. Einkünfte aus freiberuflicher Tätigkeit, aus einem Einzelunternehmen oder aus einer Beteiligung an einer Personengesellschaft, vgl. § 22 EStG.;
SELF-042;Der Gewinn wird nach § 4 Abs. 1 EStG als Unterschied zwischen dem Betriebsvermögen am Schluss des Wirtschaftsjahres und dem Betriebsvermögen am Schluss des vorangegangenen Wirtschaftsjahres ermittelt, vermehrt um die Entnahmen und vermindert um die Einlagen.;
SELF-043;Einkünfte aus Gewerbebetrieb (§ 23 EStG) sind Gewinneinkünfte, die durch eine selbstständige, nachhaltige und mit der Absicht der Gewinnerzielung unternommene Tätigkeit erzielt werden, wie z.B. durch Einzelunternehmen oder Personengesellschaften.;
SELF-044;Zu den Einkünften aus nichtselbstständiger Arbeit (§ 25 EStG) zählen insbesondere Gehälter, Löhne, Bezüge, Pensionen und andere Versorgungsbezüge, die von einem Arbeitgeber an einen Arbeitnehmer gezahlt werden, sowie auch Arbeitslohn, der von einem Dritten für den Arbeitnehmer erbracht wird (§ 25 Abs 1 EStG).;
SELF-045;Die sachliche Steuerpflicht nach § 2 EStG umfasst alle Einkünfte, die ein Steuerpflichtiger erzielt, sofern diese nicht ausdrücklich steuerfrei gestellt sind;
SELF-046;Nein, Kosten der Lebensführung sind grundsätzlich nicht als Betriebsausgaben oder Werbungskosten absetzbar (§ 20 Abs. 1 EStG), es sei denn, es handelt sich um eindeutig beruflich veranlasste Aufwendungen.;
SELF-047;Ein Dienstvertrag gemäß ABGB § 1151 ist ein Vertrag, bei dem sich jemand zur Leistung von Diensten für eine bestimmte Zeit verpflichtet;
SELF-048;Wenn im Dienstvertrag kein Entgelt vereinbart wurde, gilt gemäß § 1152 ABGB die taxmäßige oder die ortsübliche Vergütung als vereinbart.;
SELF-049;Ein Werkvertrag nach § 1165 ABGB ist ein Vertrag, bei dem sich ein Unternehmer zur Herstellung eines bestimmten Werkes verpflichtet und der Besteller zur Zahlung eines Entgelts;
SELF-050;Als Dienstnehmer im Sinne des ASVG § 4 gelten Personen, die in einem Arbeitsverhältnis stehen oder in einem Heimarbeitsverhältnis beschäftigt sind, sowie Personen, die in einem öffentlich-rechtlichen Dienstverhältnis stehen (§ 4 Abs 1 ASVG).;
SELF-051;Nach § 2 Abs. 1 GSVG sind Personen, die eine selbstständige Erwerbstätigkeit ausüben und in Österreich ihren Wohnsitz haben, pflichtversichert, wenn sie Einkünfte aus dieser Tätigkeit erzielen, die über der monatlichen Geringfügigkeitsgrenze liegen (§ 2 Abs. 1 Z 1 und 2 GSVG).;
SELF-052;Die Steuerschuld entsteht grundsätzlich mit Ablauf des Veranlagungszeitraums, § 3 Abs 1 BAO.;
SELF-053;Der Grundsatz der Offenlegungs- und Wahrheitspflicht (§ 115 BAO) besagt, dass Steuerpflichtige alle für die Steuerfestsetzung relevanten Tatsachen und Umstände wahrheitsgetreu offenlegen müssen.;
SELF-054;Das Zufluss-Abfluss-Prinzip (§ 19 EStG) besagt, dass Einnahmen und Ausgaben für die Ermittlung von Einkünften grundsätzlich dem Kalenderjahr zuzurechnen sind, in dem sie zufließen bzw. abfließen.;
SELF-055;Nach § 18 EStG gelten insbesondere Lebensversicherungsbeiträge (§ 18 Abs 1 Z 2 EStG), Kirchenbeiträge (§ 18 Abs 1 Z 4 EStG) und Spenden an bestimmte Organisationen (§ 18 Abs 1 Z 5 EStG) als Sonderausgaben.;
SELF-056;Nach § 3 EStG sind insbesondere Bezüge wie Renten, Pensionen und bestimmte Sozialleistungen, wie z.B. Arbeitslosenunterstützung (§ 3 Abs 1 Z 1, 2 und 5 EStG), von der Einkommensteuer befreit.;
SELF-057;Einnahmen nach § 15 EStG sind Gewinneinkünfte, die durch eine selbstständige Erwerbstätigkeit, wie z.B. durch einen Gewerbebetrieb oder eine freiberufliche Tätigkeit, erzielt werden (§ 15 Abs. 1 EStG). Dazu gehören auch Einkünfte aus einer Beteiligung an einer Personengesellschaft oder aus einem Einzelunternehmen.;
SELF-058;Die Basispauschalierung gemäß § 17 EStG ermöglicht es Selbstständigen und Freiberuflern, ihre Betriebsausgaben pauschal zu ermitteln, wenn diese nicht höher sind als 400 Euro jährlich (§ 17 Abs. 1 EStG).;
SELF-059;Unbeschränkt einkommensteuerpflichtig sind gemäß § 1 Abs. 1 EStG Personen, die im Inland einen Wohnsitz oder ihren gewöhnlichen Aufenthalt haben.;
SELF-060;Der Alleinverdienerabsetzbetrag beträgt 494 Euro (§ 33 Abs. 4 EStG) und kann von Alleinverdienern, die den Kinderabsetzbetrag erhalten, zusätzlich zum Kinderabsetzbetrag geltend gemacht werden (§ 7 Abs. 1 EStG).;
SELF-061;Die Buchführung muss den Grundsätzen ordnungsmäßiger Buchführung entsprechen (§ 131 Abs. 1 BAO) und klar, übersichtlich und in einer Weise geführt werden, dass ein sachverständiger Dritter in der Lage ist, einen Überblick über die Geschäftstätigkeit und die finanzielle Situation des Unternehmens zu erhalten (§ 131 Abs. 2 BAO).;
SELF-062;§ 1164a ABGB regelt die Anrechnung von Vordienstzeiten im Arbeitsrecht, insbesondere bei der Berechnung der Dienstzeit für die Kündigung.;
SELF-063;Die Entgeltfortzahlung wird steuerlich als Einkünfte aus unselbstständiger Arbeit behandelt (§ 2 Abs 1 Z 4 EStG) und unterliegt der Lohnsteuerpflicht (§ 47 Abs 1 EStG).;
SELF-064;Ja, Entgeltfortzahlungen unterliegen der Sozialversicherungspflicht, vgl. § 4 Abs 1 Z 1 SGB (Sozialversicherungsbeitragsgesetz), § 19 Abs 1 EStG (Einkommensteuergesetz).;
SELF-065;Das Progressionsabgeltungsgesetz 2025 (ProgAbgG 2025) regelt die Abgeltung von Progressionsvorteilen bei der Besteuerung von Einkünften, insbesondere bei grenzüberschreitenden Sachverhalten. Der Gesetzesentwurf sieht vor, dass Progressionsvorteile, die durch die Anwendung von Steuersätzen in verschiedenen Staaten entstehen, ab 2025 abgegolten werden (§ 1 ProgAbgG 2025). Die Abgeltung erfolgt durch eine Anpassung der Steuerfestsetzung (§ 2 ProgAbgG 2025).;
SELF-066;Die Sachbezugswerteverordnung (SachbezugsV) regelt die Bewertung von bestimmten Sachbezügen, die als Einkommen gelten und somit steuerpflichtig sind (§ 3 Abs. 1 SachbezugsV iVm § 20 Abs. 1 EStG).;
SELF-067;Das Ziel der ökosozialen Steuerreform 2022 (§ 20a EStG, § 124b Z 214 EStG) ist die Entlastung von Arbeitnehmern und Unternehmen bei gleichzeitiger Förderung von Umweltschutz und sozialer Gerechtigkeit durch Anpassung des Steuersystems.;
SELF-068;Die Homeoffice-Pauschale wurde in § 4 Abs. 5 EStG (Einkommensteuergesetz) geregelt, wonach für jeden Homeoffice-Tag pauschal € 5 als Betriebsausgaben oder Werbungskosten abgesetzt werden können, maximal jedoch € 400 pro Jahr (§ 4 Abs. 5 Satz 1 EStG).;
SELF-069;Die Digitalsteuer, auch bekannt als Digital Services Tax (DST), ist eine Steuer auf digitale Dienstleistungen, die von großen digitalen Unternehmen wie Google, Amazon und Facebook erhoben wird. In Österreich ist die Digitalsteuer in § 6c EStG (Einkommensteuergesetz) und § 43b EStG geregelt, wobei es sich um eine nationale Umsetzung der EU-Richtlinie 2020/700 handelt.;
SELF-070;Eine Sicherheitseinrichtung für Registrierkassen ist gemäß § 131 Abs. 2 BAO (Bundesabgabenordnung) und § 6 Abs. 1 ETR (Elektronische Registrierkassenverordnung) verpflichtend, wenn die Registrierkasse für die Aufzeichnung von Geschäftsvorfällen verwendet wird, die der Umsatzsteuer unterliegen, und der Jahresumsatz 15.000 Euro übersteigt oder wenn dies für bestimmte Branchen, wie z.B. Gastronomie, vorgeschrieben ist (§ 6 Abs. 2 ETR).;
SELF-071;Im Bereich der Forschungsprämie wurde mit dem Budgetbegleitgesetz 2022 (BGBl I 2021/226) eine Änderung vorgenommen, indem § 4 Abs 3 Z 1 und 2 EStG idF BGBl I 2021/226 geändert wurden.;
SELF-072;Der Alleinverdienerabsetzbetrag für ein Kind beträgt ab 2025 494 Euro (§ 33 Abs 4 Z 1 lit a EStG idF Abgabenänderungsgesetz 2024).;
SELF-073;Ja, § 3 Abs 1 Z 34 EStG (Einkommensteuergesetz) sieht eine Befreiung für Photovoltaikanlagen vor, die nach dem 31. Dezember 2022 in Betrieb genommen werden und eine Leistung von maximal 35 kW (peak) aufweisen.;
SELF-074;Die Steuerreform 2024 bringt Änderungen für Kleinunternehmer, insbesondere die Erhöhung der Umsatzgrenze für Kleinunternehmer von bisher € 35.000 auf € 40.000 gemäß § 19 Abs. 1 UStG.;
SELF-075;Das KMU-Förderungsgesetz (KMU-FG) regelt steuerliche Förderungen für kleine und mittlere Unternehmen (KMU) in Österreich, insbesondere die Forschungs- und Entwicklungsprämie (§ 4 KMU-FG) und die Investitionsprämie (§ 5 KMU-FG).;
SELF-076;Die Investitionsprämie ist eine Förderung für Unternehmen, die in Österreich Investitionen tätigen, und wurde im Rahmen des COVID-19-Gesetzes (COVID-19-G) und des Wirtschaftsanpassungsgesetzes (WAG) eingeführt. Gemäß § 118 BAO und § 2 Abs. 1 Z 1 InvPrG kann eine Prämie von bis zu 10% der Investitionssumme für Investitionen in Österreich gewährt werden.;
SELF-077;Trinkgelder sind gemäß § 3 Abs. 1 Z 16 EStG 1988 steuerfrei, wenn sie nicht vom Arbeitgeber vereinnahmt werden und der Arbeitnehmer die Trinkgelder nicht als Gegenleistung für eine bestimmte Leistung erhält.;
